library,direction,term,overlap,query_size,term_size,p,genes,fdr
GO_BP_2025,up,Muscle Organ Development (GO:0007517),3,2300,40,0.9498106105236532,CTF1;IGF1;LARGE1,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Organelle Organization (GO:0010639),3,2300,40,0.9498106105236532,BCL2L1;IGF1;PSMD10,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Type II Interferon Production (GO:0032729),3,2300,40,0.9498106105236532,IL18R1;TLR3;ZFPM1,0.9999999989852337
GO_BP_2025,up,Response to Peptide Hormone (GO:0043434),3,2300,40,0.9498106105236532,EIF2B2;IGFBP5;IRS1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374),10,2300,102,0.9505291011964545,ARRB1;ARRB2;C5AR1;CD4;CIB1;DSTYK;GPNMB;IGF1;MOCOS;PTK2B,0.9999999989852337
GO_BP_2025,up,Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),10,2300,102,0.9505291011964545,BAG2;DET1;GIPC1;HSPBP1;PLK1;PSMD10;RBX1;TRIB2;ZNF418;ZYG11B,0.9999999989852337
GO_BP_2025,up,Regulation of Phosphorylation (GO:0042325),5,2300,59,0.9512333310329466,DYNLL1;EMP2;PLXNB2;ROPN1L;SRPX2,0.9999999989852337
GO_BP_2025,up,Response to Reactive Oxygen Species (GO:0000302),4,2300,50,0.9522615234197949,CAMKK2;GSTP1;PRDX5;PXDN,0.9999999989852337
GO_BP_2025,up,Organelle Organization (GO:0006996),46,2300,381,0.9523492272324188,AFG1L;ANK1;ARHGAP4;ARMC2;BSCL2;CATIP;CEP78;CEP89;CFAP126;CFAP61;CHMP5;COG1;COG6;COG7;DYNC2H1;FAM161A;IQCG;KIF4A;KIF9;MAST2;MNS1;MREG;MTM1;MTX1;MTX3;NOA1;PAK4;PDCD6IP;PEX16;PEX19;PEX6;PLEKHF1;RAB31;RAB34;SEC31B;SIRT5;STRIP1;TRAPPC12;TTC29;VPS11;WDR73;WDR81;ZMYM3;ZNF135;ZNF260;ZNF501,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Cell Differentiation (GO:0045596),18,2300,168,0.95436599506198,ABCA5;ABCG1;ANKRD26;BBS12;BCL7A;BMP7;E2F1;EFEMP1;EID2B;EPHA4;FOXA1;MYB;NBR1;OVOL2;PTK2B;TMEM53;TRIB2;ZNF750,0.9999999989852337
GO_BP_2025,up,Cartilage Development (GO:0051216),3,2300,41,0.9554228819079603,HMGA2;PKD1;SULF1,0.9999999989852337
GO_BP_2025,up,Hexose Metabolic Process (GO:0019318),3,2300,41,0.9554228819079603,OAS1;PMM1;SLC35A2,0.9999999989852337
GO_BP_2025,up,Macromolecule Catabolic Process (GO:0009057),3,2300,41,0.9554228819079603,BECN1;CASP7;RAB12,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Fat Cell Differentiation (GO:0045600),3,2300,41,0.9554228819079603,BMP7;CARM1;ZNF385A,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Small GTPase Mediated Signal Transduction (GO:0051057),3,2300,41,0.9554228819079603,ARRB1;IGF1;PLXNB1,0.9999999989852337
GO_BP_2025,up,Response to Amino Acid Starvation (GO:1990928),3,2300,41,0.9554228819079603,RRAGA;TRIM32;WDR24,0.9999999989852337
GO_BP_2025,up,Sensory Organ Development (GO:0007423),3,2300,41,0.9554228819079603,SIX4;STRA6;TGFB2,0.9999999989852337
GO_BP_2025,up,Cellular Response to Lipopolysaccharide (GO:0071222),9,2300,95,0.9558343752697847,CASP7;CHMP5;GSTP1;HCK;IL10;IRAK3;MAPK14;PLCG2;UPF1,0.9999999989852337
GO_BP_2025,up,Regulation of Primary Metabolic Process (GO:0080090),9,2300,95,0.9558343752697847,ADGRF1;AHNAK2;BBS4;PLCG2;RBM38;SUPT20H;TELO2;VPS35;ZFP69,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),6,2300,69,0.9558789583600683,CD109;EID2;GDF15;MECOM;OVOL2;SAP30,0.9999999989852337
GO_BP_2025,up,Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667),5,2300,60,0.955912221048212,BAIAP2;BTBD3;CDK5;MAP6;UNK,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Cellular Component Organization (GO:0051129),5,2300,60,0.955912221048212,IRAK3;SNX33;SORL1;TRAF3IP1;WASHC2C,0.9999999989852337
GO_BP_2025,up,Anterograde Trans-Synaptic Signaling (GO:0098916),7,2300,78,0.9566174152185402,CDK5;DOC2A;GABRB2;GIPC1;MYCBPAP;PCDHB4;SLC12A4,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Intracellular Signal Transduction (GO:1902532),28,2300,247,0.956839135811154,ARRB2;BCL2L1;BMP7;C1QTNF3;CIB1;CYP26A1;DAG1;EID2;ENDOG;GDF15;GMIP;GSTP1;IRAK3;MAPK14;MORN3;NLRX1;NMI;OVOL2;PDCD6;PER1;PRDM15;PSMD10;RTKN2;SPI1;STRIP1;TNFAIP8L1;TSPAN6;USP49,0.9999999989852337
GO_BP_2025,up,mRNA Destabilization (GO:0061157),4,2300,51,0.9571788787839987,AGO4;CNOT6;RBM24;UPF1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of MAP Kinase Activity (GO:0043406),4,2300,51,0.9571788787839987,ADRA2A;DUSP19;NEK10;PIK3R5,0.9999999989852337
GO_BP_2025,up,Regulation of Stem Cell Population Maintenance (GO:2000036),4,2300,51,0.9571788787839987,ARID1A;BCL7A;HMGA2;SAP30,0.9999999989852337
GO_BP_2025,up,Protein-Containing Complex Organization (GO:0043933),10,2300,104,0.9577847588532842,BECN1;DET1;JCHAIN;NCKAP1L;NDC1;NUP133;OTX2;PTK2B;TUBGCP2;WDR19,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Epithelial Cell Proliferation (GO:0050679),8,2300,87,0.9578383830467525,BAD;C5AR1;IGF1;PDCD6;PROX1;SAAL1;STXBP4;TGM1,0.9999999989852337
GO_BP_2025,up,Regulation of Wnt Signaling Pathway (GO:0030111),8,2300,87,0.9578383830467525,CBY1;CCNY;FAM53B;GPC3;ITGA3;MDFI;SPNS1;SULF1,0.9999999989852337
GO_BP_2025,up,Regulation of DNA Metabolic Process (GO:0051052),11,2300,113,0.9598067755205271,ACTR8;BRCA1;CCNA2;RUVBL1;RUVBL2;STOX1;SUPT20H;TAF6;TFPT;UBE2V2;UPF1,0.9999999989852337
GO_BP_2025,up,Import Into the Mitochondrion (GO:0170036),3,2300,42,0.9604431591626171,PAM16;SFXN3;TIMM17B,0.9999999989852337
GO_BP_2025,up,Membrane Lipid Biosynthetic Process (GO:0046467),3,2300,42,0.9604431591626171,CERS6;HACD4;ST3GAL2,0.9999999989852337
GO_BP_2025,up,Chromatin Organization (GO:0006325),31,2300,272,0.9610650760295114,ACTR8;ARID1A;ASF1B;BCL7A;BRCA1;CARM1;CHAF1B;DNMT1;FAM50B;FOXA1;HDGFL2;HMGA2;HMGN2;HMGN3;KDM4B;LRWD1;MECOM;MOCOS;NUDT5;PCGF2;PER1;PHF8;PRMT3;PRMT7;PSIP1;RUVBL1;RUVBL2;SETD4;SETD7;TFPT;VRK1,0.9999999989852337
GO_BP_2025,up,RNA Modification (GO:0009451),4,2300,52,0.9616243114587656,APOBEC3G;B3GNTL1;DTWD2;HENMT1,0.9999999989852337
GO_BP_2025,up,Canonical Wnt Signaling Pathway (GO:0060070),4,2300,52,0.9616243114587656,FRAT2;SIAH2;WNT4;WNT7B,0.9999999989852337
GO_BP_2025,up,Epigenetic Regulation of Gene Expression (GO:0040029),4,2300,52,0.9616243114587656,BRCA1;HDAC9;TRIM37;UHRF1,0.9999999989852337
GO_BP_2025,up,Gland Development (GO:0048732),4,2300,52,0.9616243114587656,FOXE1;PROX1;STRA6;WNT4,0.9999999989852337
GO_BP_2025,up,Nucleosome Organization (GO:0034728),4,2300,52,0.9616243114587656,ARID1A;ASF1B;CHAF1B;NFE2,0.9999999989852337
GO_BP_2025,up,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),4,2300,52,0.9616243114587656,NDUFA8;NDUFAB1;NDUFB5;SDHA,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558),17,2300,163,0.962424471208209,AP2A1;ATP2B4;C1QTNF3;CLDN3;CLTC;DNMT1;EIF2AK1;HEY2;IGF1;IL10;NDFIP2;OVOL2;SPI1;STOX1;TGFB2;UPK3B;WNT4,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Cellular Process (GO:0048523),51,2300,424,0.9627741641279379,ALOX5;APPL2;BCL7A;BECN1;BMP7;BRCA1;BST2;CCDC125;CDT1;CIB1;CLDN3;CLMN;CRLF3;DPP8;EPHA4;FABP7;FBLN1;FUZ;GAS8;GPNMB;HMGA2;IL10;MECOM;NACC2;NAIF1;NDRG3;NEURL1;NME6;NMI;P3H1;PIM2;PLXNB1;PLXNB2;PPP1R9B;PROX1;PSRC1;PTK2B;PTPN6;PTPRU;RBM38;RIPOR2;RNF139;SMYD2;SYNGAP1;TAF6;TCHP;TGFB2;TP53INP1;TP73;XPNPEP1;ZKSCAN3,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Response to External Stimulus (GO:0032103),11,2300,114,0.9628245606061958,ADAM8;AIF1;EMILIN2;GSDMD;MAP3K8;NMI;S100A8;SETD4;SH2D1B;TLR3;TRIM56,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Multicellular Organismal Process (GO:0051240),34,2300,296,0.9630812672262458,ACVR1;ADAM8;ADRA2A;ADRB1;AGPAT1;ALMS1;APPL2;ARID1A;B4GALT5;BAD;BCL7A;BSCL2;C1QTNF3;FOXJ1;GAPDH;GDNF;GPNMB;HILPDA;IL10;IL13;INHBB;MESP1;MFAP2;OTX2;PLAC8;RFX3;SAP30;SIX4;SORL1;STRA6;SYK;TGFB2;TP73;UCP2,0.9999999989852337
GO_BP_2025,up,RNA Export From Nucleus (GO:0006405),5,2300,62,0.9640611601903498,DDX19B;NUP133;SMG7;THOC5;UPF1,0.9999999989852337
GO_BP_2025,up,Regulation of Type II Interferon Production (GO:0032649),5,2300,62,0.9640611601903498,IL18R1;LGALS9C;TLR3;UFC1;ZFPM1,0.9999999989852337
GO_BP_2025,up,- Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090101),8,2300,89,0.9646023106164957,CD109;EID2;GDF15;MECOM;OVOL2;SAP30;SORL1;TMEM53,0.9999999989852337
GO_BP_2025,up,Establishment of Protein Localization to Mitochondrion (GO:0072655),3,2300,43,0.9649283595381614,FBXO7;PAM16;TIMM17B,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718),3,2300,43,0.9649283595381614,ADAM8;EMP2;TGFB2,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Leukocyte Chemotaxis (GO:0002690),3,2300,43,0.9649283595381614,AIF1;EDN2;MOSPD2,0.9999999989852337
GO_BP_2025,up,Regulation of Insulin Receptor Signaling Pathway (GO:0046626),3,2300,43,0.9649283595381614,IRS1;RBX1;SORL1,0.9999999989852337
GO_BP_2025,up,Regulation of Stem Cell Differentiation (GO:2000736),3,2300,43,0.9649283595381614,GDNF;MTCH2;RBM24,0.9999999989852337
GO_BP_2025,up,Regulation of Telomere Maintenance via Telomerase (GO:0032210),3,2300,43,0.9649283595381614,POT1;STN1;WRAP53,0.9999999989852337
GO_BP_2025,up,Response to Retinoic Acid (GO:0032526),3,2300,43,0.9649283595381614,LTK;PTK2B;WNT7B,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Intracellular Signal Transduction (GO:1902533),64,2300,523,0.9664553857921869,ACVR1;ADAM8;ADRA2A;ADRB1;AKR1C3;BECN1;BMP7;BOK;BST2;C1QTNF4;CD19;CD4;CXXC5;DHX58;DUSP19;ECT2;EDA2R;EDN2;EPHA4;GAPDH;GDF15;IGF1;IRAK3;IRS1;LTK;MAZ;MOCOS;MYORG;NDFIP2;NMI;NTRK2;NUP93;PIGU;PIK3R5;PIM2;PLCG2;PLEKHG5;PLXNB1;PPP5C;PTK2B;PTPN6;RBX1;RRAGA;RTKN2;S100A4;S100A8;SHISA5;SLC38A9;SPNS1;STYXL1;TAF6;TGFB2;TLR3;TRIM13;TRIM3;TRIM32;TRIM56;TRIM62;TSPAN6;TSPYL5;TTK;WDFY1;WDR24;WNT4,0.9999999989852337
GO_BP_2025,up,Regulation of Protein Binding (GO:0043393),5,2300,63,0.9675932872991231,EFHB;GAS8;IFIT1;PRMT7;ZFPM1,0.9999999989852337
GO_BP_2025,up,Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),9,2300,99,0.9684592783072374,CD109;EID2;GDF15;GIPC1;ITGA3;MECOM;NREP;OVOL2;SAP30,0.9999999989852337
GO_BP_2025,up,Nuclear Export (GO:0051168),3,2300,44,0.9689308135900977,PKD1;RITA1;XPO7,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731),3,2300,44,0.9689308135900977,CTF1;SRCIN1;TNFRSF18,0.9999999989852337
GO_BP_2025,up,Calcium Ion Transmembrane Transport (GO:0070588),4,2300,54,0.9692583317916033,ATP2B4;ATP2C2;CACNA1D;PKD1,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Cell Population Proliferation (GO:0008285),34,2300,300,0.969954795441144,AIF1;APPL2;CIB1;CLDN3;CLMN;E2F1;FABP7;FBLN1;FUZ;GAS8;GPNMB;GSTP1;IGFBP5;IL10;MED25;MTSS1;NACC2;NEURL1;NMI;P3H1;PIM2;PLXNB1;PROX1;PTK2B;PTPN6;PTPRU;RBM38;RNF139;SMYD2;TAF6;TGFB2;TP53INP1;TP73;TRIM32,0.9999999989852337
GO_BP_2025,up,Positive Regulation of T Cell Activation (GO:0050870),7,2300,82,0.9699893004887952,AIF1;ARID1A;DOCK8;FBXO38;FCHO1;NCKAP1L;TNFRSF13C,0.9999999989852337
GO_BP_2025,up,Cellular Response to Reactive Oxygen Species (GO:0034614),5,2300,64,0.9708021575511329,ANKZF1;CAMKK2;ECT2;PRDX5;PXDN,0.9999999989852337
GO_BP_2025,up,Monoatomic Cation Homeostasis (GO:0055080),5,2300,64,0.9708021575511329,ITPR3;PSEN2;SLC12A4;TESMIN;TMTC2,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Epithelial Cell Proliferation (GO:0050680),5,2300,64,0.9708021575511329,ALOX5;ATP5IF1;MTSS1;SULF1;TGFB2,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Intracellular Protein Transport (GO:0090316),5,2300,64,0.9708021575511329,CEP290;ECT2;EFCAB7;FYCO1;SORL1,0.9999999989852337
GO_BP_2025,up,Negative Regulation of RNA Biosynthetic Process (GO:1902679),46,2300,392,0.9708949834856936,APOBEC3D;APOBEC3G;BASP1;BCL7A;BMP7;BRCA1;CBY1;CD38;CDK5;CIPC;CIR1;DEPDC1;E2F1;EID2;EID2B;FOXM1;GCLC;HDAC9;HEY2;HMGA2;KCTD1;KDM8;L3MBTL2;LOXL3;MDFI;MECOM;MESP1;MYB;NACC1;NACC2;NMNAT1;NPAS1;PER1;PHC2;PROX1;RFX3;SIX4;SPI1;TRERF1;TSHZ3;WNT4;ZBTB18;ZKSCAN3;ZNF174;ZNF282;ZNF318,0.9999999989852337
GO_BP_2025,up,Regulation of Angiogenesis (GO:0045765),16,2300,159,0.9716338744287217,ALOX5;ATP2B4;BRCA1;EMILIN2;EMP2;GDNF;GPNMB;HMGA2;PAK4;PDCD6;PGK1;PIGU;PTPN6;STAB1;SULF1;TGFB2,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243),4,2300,55,0.9725195629601446,BCL2L1;NME5;RTKN2;TRIM32,0.9999999989852337
GO_BP_2025,up,Regulation of Protein Metabolic Process (GO:0051246),7,2300,83,0.9726828222344789,B3GNTL1;FAM83D;MSI1;PLA2G10;SERPINB13;UHRF1;VPS35,0.9999999989852337
GO_BP_2025,up,T Cell Receptor Signaling Pathway (GO:0050852),6,2300,74,0.9728830316020768,CSK;EIF2B2;FCHO1;PLCG2;SPNS1;THEMIS2,0.9999999989852337
GO_BP_2025,up,Positive Regulation of GTPase Activity (GO:0043547),8,2300,92,0.9729200023046825,ARAP1;ARHGEF16;CCDC125;DOCK8;ECT2;FOXJ1;PLXNB1;SRGAP2,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Protein-Containing Complex Assembly (GO:0031334),8,2300,92,0.9729200023046825,BMF;BRK1;MED25;PLCG2;RASIP1;SYK;TPPP3;ZDHHC1,0.9999999989852337
GO_BP_2025,up,Neuron Projection Morphogenesis (GO:0048812),11,2300,118,0.9729715815063569,BAIAP2;BDNF;BMP7;BTBD3;CDK5;EPHA4;MAP6;NCKAP1L;PLXNB1;SPAG6;SRGAP2,0.9999999989852337
GO_BP_2025,up,Regulation of Interleukin-8 Production (GO:0032677),5,2300,65,0.9737142370339787,ANXA4;ARRB1;IL10;SYK;TLR3,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Cell Differentiation (GO:0045597),23,2300,217,0.9744918734721176,ACVR1;ACVR2B;ADAM8;ARID1A;BMP7;CARM1;ECT2;GDNF;HIF1AN;IGF1;KCTD11;MAPK14;MTCH2;PLA2G10;PRMT3;RBM24;RIPOR2;SLC6A6;TGFB2;TRIM32;WNT4;WNT7B;ZNF385A,0.9999999989852337
GO_BP_2025,up,mRNA Catabolic Process (GO:0006402),3,2300,46,0.9756752026921945,AGO4;LSM5;UPF1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of mRNA Catabolic Process (GO:0061014),3,2300,46,0.9756752026921945,RBM24;TTC5;UPF1,0.9999999989852337
GO_BP_2025,up,Regulation of Vesicle-Mediated Transport (GO:0060627),5,2300,66,0.9763542383153401,CPLANE2;RAB11A;RAB37;RAB3B;RNF139,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Protein Metabolic Process (GO:0051247),18,2300,179,0.9780158713473468,ABCB10;ASB9;BAD;DTL;EGLN2;EPHA4;GPC3;GUF1;METTL5;PLA2G10;PLK1;PLXNB2;RBX1;SORL1;TRIM32;UHRF1;VPS11;VPS35,0.9999999989852337
GO_BP_2025,up,Cellular Response to Hormone Stimulus (GO:0032870),4,2300,57,0.9780925845793251,AKR1C3;RAMP1;SLC5A5;UBE2L3,0.9999999989852337
GO_BP_2025,up,Proton Motive Force-Driven ATP Synthesis (GO:0015986),4,2300,57,0.9780925845793251,NDUFA8;NDUFAB1;NDUFB5;SDHA,0.9999999989852337
GO_BP_2025,up,Glycolipid Biosynthetic Process (GO:0009247),3,2300,47,0.9785009219684798,LARGE1;PIGU;ST3GAL2,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Protein-Containing Complex Assembly (GO:0031333),3,2300,47,0.9785009219684798,SORL1;TRAF3IP1;TRIM31,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Translation (GO:0045727),8,2300,95,0.9794144405692088,COA3;GUF1;JMJD4;METTL5;NGRN;PKM;PLXNB2;RMND1,0.9999999989852337
GO_BP_2025,up,Regulation of Epithelial to Mesenchymal Transition (GO:0010717),6,2300,77,0.9799380068154931,DAG1;EPHA4;FOXA1;OVOL2;TGFB2;ZNF750,0.9999999989852337
GO_BP_2025,up,Post-Transcriptional Regulation of Gene Expression (GO:0010608),4,2300,58,0.9804618869416608,B3GNTL1;MSI1;PER1;ZNF385A,0.9999999989852337
GO_BP_2025,up,Regulation of Endocytosis (GO:0030100),4,2300,58,0.9804618869416608,GPC3;HCK;SNX33;SYK,0.9999999989852337
GO_BP_2025,up,Cellular Response to Chemical Stress (GO:0062197),8,2300,96,0.9812380028592881,AIF1;ALDH3B1;NQO1;NUDT2;PRDX5;RBX1;SERPINB6;STOX1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Vasculature Development (GO:1904018),7,2300,87,0.981381430102607,BRCA1;EMILIN2;EMP2;HMGA2;PAK4;PDCD6;PIGU,0.9999999989852337
GO_BP_2025,up,Cellular Response to Lipid (GO:0071396),16,2300,165,0.9815748696743881,AKR1C3;CASP7;CHMP5;GSTP1;IL10;IRS1;LTK;MAPK14;PLCG2;PTK2B;RUVBL2;SLC5A5;SYK;UBE2L3;UPF1;WNT7B,0.9999999989852337
GO_BP_2025,up,Negative Regulation of Apoptotic Process (GO:0043066),45,2300,395,0.9825214974365697,ANXA4;AZU1;BAD;BCL2L1;BDNF;CASP2;CD38;CDK1;CEACAM5;CEACAM6;CERKL;CIB1;DSTYK;FANK1;FIGNL1;GCLC;GDNF;GSTP1;HCK;HMGA2;IGF1;IL10;IL13;LTK;MAPK8IP3;MAZ;MGMT;NCKAP1L;NFATC4;NTRK2;NUAK2;PAK4;PIDD1;PIM2;PLK1;PRDX5;PSMD10;PTK2B;SIAH2;SIX4;STIL;SYNGAP1;TOX3;VSTM2L;WDR73,0.9999999989852337
GO_BP_2025,up,Actomyosin Structure Organization (GO:0031032),4,2300,59,0.9825876000986583,ARRB1;EPB41L4B;PDLIM1;SIX4,0.9999999989852337
GO_BP_2025,up,Regulation of Interleukin-1 Beta Production (GO:0032651),4,2300,59,0.9825876000986583,AZU1;GSDMD;GSTP1;IGF1,0.9999999989852337
GO_BP_2025,up,Proteasomal Protein Catabolic Process (GO:0010498),35,2300,318,0.9826730444466261,ANKZF1;ARRB1;ARRB2;ASB9;DERL3;DTL;DTX4;FBXO2;FBXO7;GID8;IFI27;KCTD17;KLHDC3;KLHL5;KLHL6;PSMA4;PSMA5;PSMB5;PSMB9;RBX1;RHBDD2;RNF139;SEM1;SIAH2;SPSB2;TMEM67;TRIM13;TRIM3;UBE2C;UBE3D;UBQLN2;UBXN10;UBXN11;USP19;ZNRF1,0.9999999989852337
GO_BP_2025,up,Heterochromatin Formation (GO:0031507),3,2300,49,0.9832412903688598,HMGA2;LMNB1;UHRF1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of T Cell Differentiation (GO:0045582),3,2300,49,0.9832412903688598,ADAM8;ARID1A;NCKAP1L,0.9999999989852337
GO_BP_2025,up,Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),3,2300,49,0.9832412903688598,PTK2B;RNF139;ZNF418,0.9999999989852337
GO_BP_2025,up,Positive Regulation of RNA Biosynthetic Process (GO:1902680),55,2300,472,0.9832927033198305,ACTR8;ACVR1;ARID1A;BMP7;BRCA1;CAMKK2;CD38;CD4;CEP290;CRLF3;DYRK1B;E2F1;FANK1;FOXE1;FOXM1;HAS3;HMGA2;HNF1B;IGF1;IL10;KDM8;LYL1;MAPRE3;MAZ;MECOM;MED24;MESP1;MYB;NAT14;NEK4;NFE2;NIF3L1;OTX2;PHF8;PIM2;PRDM10;PSRC1;RFX3;RUVBL1;RUVBL2;SETD7;SIX4;SPNS1;SUPT20H;TAF6;TFPT;TNNI2;TP53INP1;TP73;TRERF1;WNT4;ZBTB48;ZFP90;ZKSCAN3;ZNF318,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Cytokine Production (GO:0001819),25,2300,240,0.9835693636137273,ADRA2A;AGPAT1;AIF1;BRCA1;C1QTNF3;C1QTNF4;C3;CD4;DHX58;FCER1G;GAPDH;GSDMD;HILPDA;IL10;IL13;IL18R1;MAPK14;PLCG2;POU2AF1;SETD4;SORL1;SULF1;SYK;TLR3;ZFPM1,0.9999999989852337
GO_BP_2025,up,Protein Metabolic Process (GO:0019538),55,2300,473,0.9840489537175845,ACD;ADAM8;AZU1;BAG2;BPNT1;CAPN10;CAPN13;CAPN14;CAPN5;CAPN9;CAPNS1;CASP7;CISD3;CNDP2;CTSK;CYP2S1;DPP8;FAM111A;FBXO2;GSN;ICMT;IGF2BP3;ISCA2;KCTD11;KLK10;LOX;LRP8;MMP15;MRPL13;MRPL40;MRPL42;MRPL51;MRPS21;MSRB1;NPEPL1;PARP4;PCOLCE;PHEX;PRSS3;PSEN2;PSENEN;PSMB5;RAB12;RABGGTA;RNPEP;SIAH2;SVBP;TGM1;TMEM260;TMPRSS4;TPSAB1;TPSB2;UBAC1;UBE2L3;XPNPEP1,0.9999999989852337
GO_BP_2025,up,Oxidative Phosphorylation (GO:0006119),4,2300,60,0.9844929843165473,NDUFA8;NDUFAB1;NDUFB5;SDHA,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Immune Response (GO:0050778),5,2300,70,0.9846298147175531,IL10;NMI;SH2D1B;TGFB2;TRIM56,0.9999999989852337
GO_BP_2025,up,Regulation of Endothelial Cell Proliferation (GO:0001936),5,2300,70,0.9846298147175531,ALOX5;ATP5IF1;PDCD6;PROX1;SULF1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Cell Motility (GO:2000147),20,2300,201,0.9851071745394844,ACVR1;ADRA2A;AIF1;CCL15;CEACAM6;CFAP20;CIB1;CLDN3;DUOX1;EPHA4;FYCO1;GPNMB;IGF1;MAZ;MGAT5;NTN1;PTK2B;RHOD;SEMA4F;TRIM32,0.9999999989852337
GO_BP_2025,up,Intracellular Monoatomic Cation Homeostasis (GO:0030003),13,2300,143,0.9857374705140046,ACVR2B;ATP12A;ATP13A1;ATP13A4;ATP13A5;ATP2B4;ATP2C2;CCL15;CYB561A3;EDN2;NPTN;TESMIN;TMEM94,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Cell-Substrate Adhesion (GO:0010811),4,2300,61,0.9861993335649916,CIB1;EMP2;FBLN1;PTK2B,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Protein Localization to Nucleus (GO:1900182),5,2300,71,0.9862232046282353,CDK1;ECT2;EFCAB7;LIMK2;PLK1,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123),18,2300,186,0.9866095643770769,BST2;CD4;CXXC5;ECT2;EDA2R;GAPDH;IRAK3;NDFIP2;PIM2;PLEKHG5;PPP5C;RBX1;S100A4;SHISA5;TRIM13;TRIM32;TRIM62;TSPAN6,0.9999999989852337
GO_BP_2025,up,Cellular Response to Metal Ion (GO:0071248),6,2300,81,0.9867080135047192,ADCY7;AKR1C3;ALOX5AP;CPNE2;ECT2;PLCG2,0.9999999989852337
GO_BP_2025,up,Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),3,2300,51,0.98697121252164,ATP2B4;MAPK14;PIGU,0.9999999989852337
GO_BP_2025,up,Regulation of Protein Localization to Nucleus (GO:1900180),3,2300,51,0.98697121252164,CDK1;LIMK2;PLK1,0.9999999989852337
GO_BP_2025,up,Response to Cytokine (GO:0034097),9,2300,109,0.987035892491601,BCL2L1;BST2;DPYSL3;IFITM2;IFITM3;IRAK3;TIMP4;TRIM32;TRIM56,0.9999999989852337
GO_BP_2025,up,Positive Regulation of Angiogenesis (GO:0045766),8,2300,100,0.9871371677103901,BRCA1;EMILIN2;EMP2;HMGA2;PAK4;PDCD6;PIGU;PKM,0.9999999989852337
GO_BP_2025,up,Protein Catabolic Process (GO:0030163),7,2300,91,0.9874473762257954,AFG1L;CASP7;CTSK;DTX4;FBXO2;RAB12;SPATA18,0.9999999989852337
GO_BP_2025,up,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),3,2300,52,0.9885230636071222,CCL15;GAPDH;HMGN2,0.9999999989852337
GO_BP_2025,up,Response to Molecule of Bacterial Origin (GO:0002237),3,2300,52,0.9885230636071222,IL10;IRAK3;S100A8,0.9999999989852337
GO_BP_2025,up,Cellular Response to Tumor Necrosis Factor (GO:0071356),5,2300,73,0.988953560321276,BRCA1;CIB1;PTK2B;RRAGA;TXNDC17,0.9999999989852337
