source,target,cor_discovery,cor_validation,consensus_weight
PPP1R1B,KIAA1324,0.7965707230752199,0.8801667791804857,0.8373261537289916
AZGP1,KCNN4,0.9257678138185674,0.7522033344212382,0.8344852523886725
AZGP1,PHLDA1,0.8141221073034937,0.8547111580365134,0.8341697963343528
P4HB,PRSS8,0.8207502637993572,0.8433066133128934,0.831951997016835
SRPRA,P4HB,0.8569169662613371,0.8056710627088355,0.8308990328920854
AACS,PRSS8,0.7974841777196157,0.8633243446676804,0.8297514718954291
SLC12A2,OGFRL1,0.7854273743855266,0.8765628387217789,0.8297448095054109
GALNT6,PYCR1,0.7770642344928614,0.8841535467035055,0.8288812333159123
CCL28,KIAA1324,0.8104325093466264,0.8473831932735634,0.8287019293466447
KCNN4,TCN1,0.8836027777271527,0.776650247609718,0.828402267084312
AZGP1,CCL28,0.8901569175548562,0.7674931470777007,0.8265526807452517
PPP1R1B,TCN1,0.8885297692212872,0.7680062166392245,0.8260728699279284
PPP1R1B,PHLDA1,0.8153922899078968,0.8338794555431818,0.8245840640968665
PPP1R1B,CCDC129,0.84132987497996,0.8069158714126629,0.8239432196547049
PYCR1,SSR3,0.7633830933739059,0.8834400625173366,0.8212205597371033
ODAM,LTF,0.8717866140242723,0.7733968690721753,0.8211193809583386
GALNT6,ALDH18A1,0.7744196644034131,0.8698446810039715,0.820746505290269
TCN1,MANSC1,0.8645041796536117,0.7775225786875805,0.8198606705108298
SRPRA,PIGR,0.7944550650328953,0.8440766240886612,0.8188900715499633
MANSC1,CCL28,0.8019300650090402,0.8338761208977074,0.8177471075100081
FAHD2A,SAP30BP,0.770860727888154,0.8647704683969466,0.8164665288452737
TMEM63A,CD46,0.8008865752070908,0.8310515288546879,0.8158296469024938
AZGP1,MANSC1,0.8201992048630706,0.8096565834101914,0.8149108453844441
ATP2A3,SRPRA,0.767539562939256,0.865179429648216,0.8148984239132055
AZGP1,RNF128,0.7459491057659563,0.888241305083461,0.813991896293442
SLC13A2,CCDC129,0.8382754163043517,0.7877925721925259,0.8126420776800606
C6orf58,CRISP3,0.8117312959347451,0.8122741781173822,0.8120026916565933
DMBT1,PHLDA1,0.7828756431093589,0.8419732996048589,0.811886930803214
CCL28,FOLR1,0.7920942050788444,0.8313874020372296,0.8115030149846919
LPO,PART1,0.7683626191963433,0.8542788984293067,0.8101826781172929
CCL28,SLC5A1,0.8378307862244132,0.7832780922730553,0.8100953646833763
GALNT6,SRPRA,0.8737941271953904,0.7509459570238753,0.810044546360621
PHLDA1,MANSC1,0.8600995307129164,0.7613356472287829,0.809212229823852
ODAM,ZG16B,0.7740662416112537,0.8449024134923584,0.8087091168895694
MCFD2,ALDH18A1,0.8483144567408207,0.7706773988236769,0.8085646411422752
TCN1,C6orf58,0.7961417267120898,0.8175880428856647,0.8067936267733845
ZG16B,BPIFB2,0.8071737026293658,0.805642898219778,0.8064079371838496
SLC13A2,CCL28,0.8968102593094258,0.7248278925777943,0.806246296299956
CCL28,BPIFB2,0.7919634102718845,0.8206746026865076,0.8061912037892317
NDRG2,OXR1,0.7934486739007413,0.8183430571593355,0.8057997353554749
LYZ,ZG16B,0.8553333812061733,0.7586905705607112,0.8055640080135991
TCN1,BPIFB2,0.8075889820699852,0.8015264734033346,0.8045520174345124
F5,GRIA2,0.771106023164422,0.8378427000070149,0.8037820304284932
CHRM1,SLC13A2,0.8202898571623981,0.7863996493407653,0.8031660202164285
EGF,SLC12A2,0.7757287930246828,0.8313644505435228,0.8030649673493145
FAHD2A,NRG3,0.7365803261857544,0.8751190130258661,0.8028670176722593
KCNN4,BPIFB2,0.8274581687111862,0.7757106959441691,0.8011667441398462
CHRM1,SLITRK5,0.7146679913180666,0.8962265293516136,0.8003151963430908
PYCR1,P4HB,0.7419047375980612,0.8632357405986316,0.8002741315412462
DMBT1,PIP,0.7098347425524931,0.9011715740114242,0.7998017830900506
CCL28,ALDH18A1,0.7611499754231725,0.8403375913497729,0.7997643009056153
CA2,SLC12A2,0.7626306253893255,0.8386842962124981,0.7997539179802395
LYZ,BPIFB2,0.8018893526385972,0.7975411103044248,0.7997122761622978
TCN1,ZG16B,0.8207318161400746,0.7791007933907476,0.7996454271211468
LYZ,C6orf58,0.8000852257868044,0.7987603888415762,0.7994225328672367
PYCR1,ALDH18A1,0.6775598060070435,0.9411673651019831,0.7985594388138305
SLC13A2,ROPN1,0.7389686068766869,0.8621469473005028,0.7981851467984361
MCFD2,SSR3,0.7829113398362535,0.8136620210381433,0.7981385989067604
KCNN4,FOLH1,0.7893889311443003,0.8069194338596175,0.7981060514831393
MANSC1,LYZ,0.8098225178424311,0.7851406537736364,0.7973860928680777
SLC22A3,NRG3,0.7079591756085566,0.8973859961110023,0.7970650224476098
GALNT6,P4HB,0.7291553461211607,0.8708327788228528,0.7968515396585675
CCDC129,NDRG2,0.8086404041727596,0.7851589075456136,0.796813162753683
BPIFB2,PIP,0.8250178016310982,0.7693554803386865,0.796700675951678
MANSC1,BPIFB2,0.8009628513325918,0.7915452672493244,0.7962401360235726
CHRM1,AACS,0.7018597682461866,0.9022949240988654,0.795791748083467
DMBT1,LYZ,0.8483173119839271,0.7465182202135258,0.79579163725096
ODAM,KCNN4,0.7842960990648473,0.8065198114445072,0.7953303351026184
KCNN4,F5,0.8106013183622292,0.7802958095430956,0.7953042260218137
KIAA1324,ALDH18A1,0.724460705448592,0.8725458277979798,0.7950629949524441
LTF,LYZ,0.8321437786443661,0.7592063362847022,0.7948388701156338
PPP1R1B,RTN1,0.7500768270811625,0.841890610921632,0.7946588187326176
ODAM,KIAA1324,0.7271236274696603,0.8658015611605319,0.7934385746987229
PPP1R1B,ADGRG2,0.7352418104463896,0.8560212227850916,0.7933363685228624
PPP1R1B,SLITRK5,0.7510267496317378,0.8371374199612777,0.7929139899816482
RNF128,MANSC1,0.7300462264420007,0.8606719992298497,0.7926729118886581
SLC5A1,ALDH18A1,0.7261596014365029,0.8637886980777901,0.7919901872634053
NDRG2,PIGR,0.7675006954607101,0.8172352966325681,0.7919776881456546
AZGP1,CRISP3,0.80819179412584,0.7753045991980752,0.7915774219998367
KIAA1324,MGLL,0.7078917272654214,0.88361237618319,0.7908867752146458
MCFD2,P4HB,0.8272584673252612,0.7554791328087282,0.7905545582080759
NDRG2,SRPRA,0.7879554850307556,0.7926903987629118,0.7903193959637163
SLC13A2,FAHD2A,0.8038111474975425,0.7767979325515123,0.7901891150464866
PHLDA1,ZG16B,0.7366161136760949,0.8476222649859683,0.7901722715327925
ANO1,KIAA1324,0.8005566249896002,0.7797324703601685,0.7900759424677731
ATP2A3,P4HB,0.7093352930307774,0.8789277234609182,0.7895913210478092
ACSL1,MCFD2,0.7688924897378516,0.8089960843423348,0.7886894277712557
PPP1R1B,FAHD2A,0.8026864658950627,0.7746180333029724,0.7885273689419707
ATP2A3,NRG3,0.763321092262187,0.8145063546392338,0.7884984973211504
DMBT1,C6orf58,0.7433193797196879,0.8357052337763954,0.7881598162804083
RNF128,BPIFB2,0.7134725407789991,0.8701066743879893,0.7879068598028348
CHRM1,KIAA1324,0.7751424936729052,0.800482150631755,0.7877104356179044
KCNN4,ADGRG2,0.741662883067397,0.8365483507360915,0.7876781459658543
MGAM2,CCDC129,0.8309125829582019,0.7461457142021846,0.7873892700887722
PPP1R1B,GALNT13,0.816438188033854,0.7593162398733357,0.7873593684124585
PYCR1,BHLHA15,0.6769942733879711,0.9143635871653013,0.7867775494416398
TCN1,EGF,0.7972327128216663,0.7764100751658135,0.7867525090436733
ALDH18A1,CD46,0.8478262130647836,0.730029970915514,0.7867264744910357
PYCR1,TNFSF13,0.7159184832755761,0.8644942552459788,0.7867066899525832
LYZ,PIP,0.8072590211217375,0.7664313763174866,0.7865803472011237
FAHD2A,MGLL,0.822249739626112,0.751738901163825,0.7862042455677626
NDRG2,FAHD2A,0.8201372825953165,0.7524568952384347,0.7855685541892309
DMBT1,BPIFB2,0.7604817072549893,0.8109900877045179,0.7853299475153136
PHLDA1,CCL28,0.7393660404473748,0.8338507128874204,0.7851884486617163
TCN1,LTF,0.8496835338337058,0.7253230123003902,0.7850445976263413
NRG3,AACS,0.7337056223263685,0.8395973981869322,0.7848677159498554
PPP1R1B,F5,0.7901979992464164,0.7795533597166784,0.7848576336852061
SLC13A2,TMEM63A,0.7511196789006536,0.8190149753997061,0.7843330066604707
AZGP1,PPP1R1B,0.8835022956013758,0.6962062779518894,0.7842830131926765
TCN1,CRISP3,0.8083160179501848,0.760850233843502,0.7842240950626591
KCNN4,EGF,0.8258013872409616,0.7445223456719785,0.7841094221394197
RNF128,CCL28,0.7297425033797361,0.8414445962019556,0.7836056955432152
SLC13A2,OXGR1,0.7289061779414434,0.8422695418604144,0.7835403451986153
CCL28,EGF,0.7630302107136032,0.8044518224994908,0.7834673213547126
ODAM,PHLDA1,0.7690814462803033,0.7976202064389993,0.7832208513251544
F5,RTN1,0.7308409109206224,0.83919368259317,0.7831456284914218
LTF,PIP,0.6711352354137236,0.9131357476923404,0.7828394311684774
CCDC129,NRG3,0.7244531006433534,0.8455483776431346,0.7826622157275296
TCN1,KIAA1324,0.7296974981224073,0.8388382505032808,0.7823670319751601
SLC22A3,CCDC129,0.6959564417452974,0.8791896028219264,0.7822260974931795
PPP1R1B,SLC22A3,0.7746488344841843,0.789705067413753,0.7821407226697239
SLC5A1,PYCR1,0.7505407483746361,0.8149449693201766,0.7820801794942193
CHRM1,EGF,0.7863037578497764,0.7774775078813272,0.7818781785487856
KCNN4,KIAA1324,0.724351345166982,0.8433478259030168,0.7815882113597287
MANSC1,MCFD2,0.7630053316887419,0.7983873072334404,0.7804958501950748
GALNT6,BPIFB2,0.7857245661784525,0.7743861553123205,0.7800347594417654
PHLDA1,EGF,0.7906517214611086,0.7676133434199203,0.7790473742921397
CHRM1,CCL28,0.7985069958446342,0.7596693930895765,0.778846149705495
CCDC129,ROPN1,0.7178440973996537,0.8450169985170152,0.7788391776148728
PPP1R1B,FDCSP,0.805236889130813,0.7526839451221388,0.7785171022327375
GALNT6,SLC5A1,0.804869973705174,0.7523760634484978,0.7781805075971736
CCL28,SLC12A2,0.8107428117233638,0.7467912886036143,0.7781103193590279
ACSL1,SSR3,0.7184641488336119,0.8418157251810533,0.7776981538276628
ALDH18A1,SERP1,0.7559322664633955,0.7996028070680533,0.7774609715075392
CHRM1,SLC12A2,0.7886823957938157,0.7663047752937139,0.7774130730100233
TCN1,PIP,0.8051234966592125,0.7502580438435595,0.7772067805005483
TCN1,RNF128,0.7547674801368298,0.7997781777948242,0.7769469479460132
CHRM1,NRG3,0.7507671040559544,0.8039034568575409,0.7768811171894364
PYCR1,ATP6V0E2,0.7407019752468494,0.8144702327160257,0.7767108278841756
MANSC1,EGF,0.7701016050300789,0.7825219034148359,0.7762869146075808
KCNN4,SLC12A2,0.7957054906510526,0.7565755971335433,0.7758939081677076
SLC13A2,KANK4,0.7009946552549625,0.8574114547914445,0.7752682420705652
SLC22A3,ATP2A3,0.7353777386010697,0.8171622949891497,0.7751922087838481
CHRM1,ADGRG2,0.6980058370377801,0.8607582248322256,0.7751220969700008
TCN1,FDCSP,0.7581454988957098,0.7924277847282604,0.7750971282307973
PHLDA1,ANO1,0.7590135343528649,0.7914909421647707,0.7750821488208599
PPP1R1B,ATP2A3,0.7536033915388142,0.79629689721186,0.7746560800837312
ODAM,FDCSP,0.8572144051754899,0.6995253657676923,0.7743663347032329
STATH,LYZ,0.838903442263434,0.7147580365325619,0.7743468068201866
PPP1R1B,EGF,0.7621081495440332,0.7864677311762601,0.7741921384790946
TCN1,GALNT13,0.8503875376782019,0.7040296309437167,0.7737557911322671
FAHD2A,ST3GAL6,0.6965745629599195,0.8586104927625882,0.773360348575553
PHLDA1,LYZ,0.7981038187845069,0.7491243871756535,0.7732263796259752
PHLDA1,BPIFB2,0.7470829426969208,0.799863319280928,0.773022795474831
F5,KANK4,0.7607328346784026,0.785487612823401,0.7730111372470111
PHLDA1,LTF,0.7699374724416188,0.7757066164616423,0.7728166610747449
PPP1R1B,LPO,0.8249696688418177,0.7234298981908812,0.7725333154892423
KCNN4,SLITRK5,0.7095940934653071,0.840804200566407,0.7724180827005164
AZGP1,EGF,0.8263343072620297,0.7218519086056758,0.7723282960266606
ADGRG2,SLC12A2,0.6431952094816611,0.9272442940022371,0.7722687925336902
LTF,CADPS2,0.7151607681883804,0.8336335854012384,0.7721282505666941
SLC5A1,BPIFB2,0.7639013781646043,0.7793221043436533,0.771573217227151
GRIA2,SLC13A2,0.8047306199971218,0.7397608491802364,0.7715621859645592
AZGP1,KIAA1324,0.739001587812348,0.8050545931757863,0.7713213484874706
PYCR1,PRSS8,0.7098950633463256,0.8376836500697346,0.7711468652795234
CCDC129,SOX9,0.6317001915511807,0.9412514670292071,0.7710957995088419
BPIFB2,KIAA1324,0.6871324780347451,0.8652773287980868,0.7710772692307265
DMBT1,CCL28,0.8544613744671201,0.6955599562238008,0.7709274390104939
CA2,BPIFB2,0.741076129058538,0.8015297917116269,0.7707104484608657
KCNN4,RNF128,0.7597409979958266,0.7817014642131808,0.7706430110992514
KCNN4,RTN1,0.725374065419097,0.8185822780772961,0.7705701492589458
KCNN4,GALNT13,0.8059825783968179,0.7349643937853986,0.7696547908855046
EGF,ADGRG2,0.672751718981427,0.8791177055469098,0.7690435277626954
ODAM,BPIFB2,0.7025770305754577,0.8416479460679109,0.7689749766659029
ODAM,C6orf58,0.7311184530681648,0.8083104029979213,0.7687461553977003
CCL28,FOLH1,0.826551248041305,0.7148331969485698,0.7686652529412243
CCL28,ATP6V0E2,0.784629110020904,0.7526441235219602,0.7684702263598109
PPP1R1B,LYZ,0.8565153438963367,0.6893942119855501,0.7684248307797891
RTN1,MGLL,0.6911048207779782,0.8543269400468241,0.7683940829983394
SSR3,ALDH18A1,0.713018398710475,0.8277116278988761,0.7682275831539096
CA2,MANSC1,0.8119218304058136,0.7268708480990284,0.7682202219788211
ATP2A3,PIGR,0.7171376118569428,0.8227405808601703,0.7681264318690358
CCL28,MCFD2,0.7457340330415562,0.7906765541073055,0.7678765626881974
CHRM1,FAHD2A,0.7997161961506408,0.7363768028733374,0.7673932862147256
MPO,NRG3,0.7300881439693003,0.80649322948675,0.7673403058876734
SEC63,OXR1,0.7964196513541401,0.7392613254545791,0.7673084432470005
KCNN4,CCDC129,0.8035094104807188,0.7325203217938135,0.7671942204746419
KIAA1324,ATP6V0E2,0.7322820353156811,0.8026862189506963,0.766676397271407
NRG3,ST3GAL6,0.658655508246994,0.8922895785780324,0.7666234055139525
