source,target,cor_discovery,cor_validation,is_consensus,consensus_weight
ANO1,TCEAL2,0.4430225534962462,0.6535567437038703,False,
ANO1,RNASE1,0.315224594351215,0.44884913060302906,False,
ANO1,KRT14,0.41475402720170956,-0.07713251100084707,False,
ANO1,MYRIP,0.5348778209580743,-0.0665632585786041,False,
ANO1,AMOTL1,0.35022110053841893,0.08732685924620956,False,
ANO1,CHST1,0.3577503563720711,0.2847597699066093,False,
ANO1,QPRT,0.2738249719933092,0.3186444195908699,False,
CHRM3,GALNT13,0.7451691989497842,0.5268828788699538,True,0.6265914879631542
CHRM3,SLC12A2,0.7821549061172718,0.6349120102142273,True,0.7046981933720543
CHRM3,CA2,0.7531854867647876,0.49285324832192173,True,0.6092699842770473
CHRM3,CCDC129,0.7525037739092536,0.5533813077800468,True,0.6453073085866325
CHRM3,LYZ,0.8014093662008657,0.3927249096725993,True,0.5610110702579852
CHRM3,BPIFB2,0.7784419141221388,0.5339395334768147,True,0.6447021889719108
CHRM3,MPO,0.7657550576103012,0.6272218851090897,True,0.6930355912694186
CHRM3,F5,0.7769562459901587,0.5334182808278191,True,0.6437722151619364
CHRM3,LPO,0.768960823978261,0.5634586724956642,True,0.65823828898049
CHRM3,FOLH1,0.8031854390028266,0.5885954111671323,True,0.6875690974100875
CHRM3,ALDH18A1,0.6380692392860209,0.599480892237988,True,0.6184741844869501
CHRM3,DEPTOR,0.7737335024004648,0.3429215379024364,True,0.5151018176727838
CHRM3,ODAM,0.7519818738046378,0.36215095221677274,True,0.5218533813707664
CHRM3,PART1,0.6208021140724899,0.5853244458417884,True,0.602802333602725
CHRM3,TUSC8,0.689469447655026,0.5933838921995014,True,0.6396249404160064
CHRM3,PYCR1,0.6833249591049452,0.5064910976375296,True,0.5883009506878123
CHRM3,P4HB,0.6081327318216806,0.5941440629358408,True,0.6010977059420585
CHRM3,ACSL1,0.7761250004530614,0.1655048786911993,False,
CHRM3,SLCO1A2,0.7393563015226042,0.392227307118917,True,0.5385125171689262
CHRM3,PADI2,0.7630681733496399,0.4388768160290666,True,0.5786993436429714
CHRM3,OXR1,0.6487827751482564,0.47971944794993854,True,0.5578832447148334
CHRM3,RTN1,0.7533135690178783,0.558036218876981,True,0.6483642924185912
CHRM3,DMBT1,0.8308355113467366,0.30762072569384,True,0.5055514048370312
CHRM3,AACS,0.5827971481770711,0.8509974945367971,True,0.7042435039969328
CHRM3,TNFSF13,0.6842306510772589,0.4911234232666827,True,0.5796910381065542
CHRM3,CBS,0.6751141022440366,0.7009213629543167,True,0.6878967194968806
CHRM3,SLC31A2,0.5831514394749878,0.2500930492766919,False,
CHRM3,RNF128,0.7814982772286958,0.5256720271068795,True,0.6409460067520061
CHRM3,ELF5,0.607580174644015,0.4502683564954512,True,0.523043140358594
CHRM3,SLAIN1,0.6769796214411763,0.5009346021106382,True,0.5823422681753799
CHRM3,ROPN1,0.6678426248854247,0.5659183313604524,True,0.6147718144861101
CHRM3,SEC63,0.6689607033802892,0.4458365483109785,True,0.5461200700860137
CHRM3,SAP30BP,0.6054836866656221,0.48889144531437045,True,0.5440733357629552
CHRM3,CADM1,0.685272416058049,0.3299660745416173,True,0.4755172437654857
CHRM3,SLC39A8,0.7427449063602329,0.42797057620980555,True,0.5638022397542306
CHRM3,CRISP3,0.7099638574051657,0.1949898479631364,False,
CHRM3,GPAT2,0.693465069924089,0.3640204660176527,True,0.5024295750856342
CHRM3,MGLL,0.6001094800451278,0.5814338341052354,True,0.5906978549694741
CHRM3,FOLR1,0.671323503628876,0.4528454663855766,True,0.5513672143829534
CHRM3,SRPRA,0.7530237030261075,0.2736464194086457,False,
CHRM3,NDRG2,0.7854064954548426,0.3495897589514442,True,0.5239943391153734
CHRM3,C2orf88,0.7049503472578097,0.43219110335463246,True,0.5519721626962578
CHRM3,MGAM2,0.770432584442019,0.703447207685184,True,0.7361784092429077
CHRM3,SLC25A48,0.6867760424765781,0.5740233907859706,True,0.6278738030949971
CHRM3,PRSS8,0.5834762314877905,0.8098876004041676,True,0.6874228429522206
CHRM3,OGFRL1,0.6733128141029597,0.7022776526429001,True,0.6876427434232197
CHRM3,PIGR,0.7761109595358668,0.22560812066608904,False,
CHRM3,TMPRSS5,0.6841753265789732,0.1824956116593819,False,
CHRM3,AGFG2,0.7146527148955838,0.40217687406747965,True,0.5361126699869567
CHRM3,C6orf58,0.7011606141676423,0.15868793301359116,False,
CHRM3,DYNC1I1,0.7334319235925494,0.4282540316741141,True,0.5604419490339834
CHRM3,PLCB1,0.7047069919988772,0.30520369952050624,True,0.46376630002192387
CHRM3,CD46,0.6362620494691631,0.6832294393441237,True,0.6593276600710449
CHRM3,TMEM63A,0.6879874767861555,0.698687131379863,True,0.6933166640006492
CHRM3,LRP6,0.7007943444592043,0.5891231318013408,True,0.64253728215293
CHRM3,LIMCH1,0.7205389242945119,0.6441729086306793,True,0.6812867638846484
CHRM3,SSR3,0.643384037149599,0.22610999584999264,False,
CHRM3,DLX6-AS1,0.7725090694180314,0.4332710945702915,True,0.57853768249979
CHRM3,KANK4,0.6666662365257645,0.7919505248724978,True,0.7266131542515261
CHRM3,GRIA2,0.7640764372152282,0.5622317621911869,True,0.6554296619350405
CHRM3,GATM,0.7071251564586052,0.6418489331734369,True,0.6736969105562645
CHRM3,RASAL1,0.6018006881888162,0.42577897058006503,True,0.5061956909253662
CHRM3,CEACAM1,0.6581146482292172,0.4753049211412055,True,0.5592898452309503
CHRM3,LTF,0.8324245378059041,0.19896401034472205,False,
CHRM3,CLDN10-AS1,0.6989517138520672,0.5152291866700791,True,0.6001002608311868
CHRM3,TBC1D24,0.7258470259069151,0.33361348870516166,True,0.49208978711112444
CHRM3,ZG16B,0.7449368347834515,0.2164878902635478,False,
CHRM3,FDCSP,0.7056418117371517,0.12842060052662238,False,
CHRM3,MUC7,0.7138508099884783,0.13792228374336402,False,
CHRM3,KIRREL3,0.6539840464555045,0.48265233910103217,True,0.5618246432442309
CHRM3,PIP,0.7331719640733386,0.21673669614199878,False,
CHRM3,HP,0.7239680869926441,0.3698750051475172,True,0.5174724146300385
CHRM3,HID1,0.707316925831478,0.22193662526322264,False,
CHRM3,LINC01554,0.7060263820502695,0.5913886025227022,True,0.6461702217100911
CHRM3,SERP1,0.6244922363535669,0.21376109175522104,False,
CHRM3,ID4,0.6390635736919608,0.3473913087776776,True,0.47117420478734834
CHRM3,CES3,0.5555251658973797,0.4257358385982997,True,0.48631982518274997
CHRM3,GNPTAB,0.6249059231402729,0.36178601035797303,True,0.47548104145379494
CHRM3,PKDCC,0.6120009640344647,0.284649809280652,False,
CHRM3,OXGR1,0.6960938491337145,0.726803628309108,True,0.7112830204595331
CHRM3,BHLHA15,0.5526808356408441,0.39910191419569196,True,0.46965517078334773
CHRM3,TNFRSF11A,0.6466230882707164,0.5986892720758009,True,0.6221947492740529
CHRM3,SMAD9,0.7308476666292321,0.5083921037355116,True,0.6095549054415239
CHRM3,ARHGEF37,0.6329174550597679,0.5925103656596419,True,0.6123807253088825
CHRM3,DLK1,0.6243609440422598,0.43495864587370425,True,0.5211249281669885
CHRM3,CRISP2,0.6697133228411715,0.6545316776937582,True,0.6620789868082912
CHRM3,PLA2R1,0.548928900416472,0.5183133031162392,False,
CHRM3,EPHA7,0.6206635139298846,0.3429978351347504,True,0.4613959705340711
CHRM3,AIF1L,0.7252346360484303,0.4517735355882138,True,0.5724000486186482
CHRM3,ABCA3,0.6778051689341202,0.3760608623442424,True,0.504872257438206
CHRM3,SOX9,0.608068175700517,0.5862698791691677,True,0.5970695569986452
CHRM3,FBP1,0.617554800324219,0.6909614582987714,True,0.6532278051426079
CHRM3,CADPS2,0.6726460115656222,0.3057717375509307,True,0.45351531364786757
CHRM3,SNPH,0.6724568728888827,0.46164199489360164,True,0.5571663416613901
CHRM3,GPD1,0.7639502519385802,0.33065839277029657,True,0.502599803484317
CHRM3,RAPGEF3,0.6467637177180154,0.4390434012195188,True,0.5328764795074917
CHRM3,STATH,0.7691965347546463,0.09435049422301872,False,
CHRM3,ALDH9A1,0.5749231475517915,0.33803069769625627,True,0.4408420042244838
CHRM3,CHPT1,0.6173324003195811,0.22802856613536357,False,
CHRM3,IRX2,0.5460074663427007,0.4670688871647311,False,
CHRM3,C3orf70,0.6587507967032242,0.5727098241926138,True,0.6142255717296764
CHRM3,DTNB,0.6421745320417286,0.38323832338991287,True,0.49609060763470814
CHRM3,MAPT,0.6072860561515869,0.2792948048585516,False,
CHRM3,GLYATL2,0.7199984528800218,0.650327080638659,True,0.6842766194499237
CHRM3,ALDH1L2,0.606363400024951,0.3089451686506633,True,0.4328198734858395
CHRM3,TMED3,0.6011851196841788,0.2562671974829288,False,
CHRM3,ADGRG6,0.6236127117329596,0.45868897938869974,True,0.5348310745259766
CHRM3,TRIL,0.6416927644413705,0.6693355547957827,True,0.6553684326360282
CHRM3,FREM3,0.5470614476266376,0.460422638092382,False,
CHRM3,ANO5,0.6554657486142778,0.45273726861594116,True,0.5447511107826501
CHRM3,TTYH1,0.6167502202477932,0.5468653830339184,True,0.5807575616658495
CHRM3,ST3GAL1,0.5623405615542995,0.4098338823701599,True,0.4800689695825116
CHRM3,FAM171B,0.6319224286071892,0.239019707276539,False,
CHRM3,CEP85L,0.5342676996460476,0.5260782359189063,False,
CHRM3,ITGA6,0.5274746552786334,0.37489590161830033,False,
CHRM3,XBP1,0.5315159288205105,0.14880373610877987,False,
CHRM3,SOX8,0.5454474158826331,0.6531823975501285,False,
CHRM3,NPY5R,0.5810941592501292,0.43931875034621515,True,0.5052579142133761
CHRM3,SLC43A1,0.5865476508079915,0.4579127262747273,True,0.5182544103734421
CHRM3,NPY1R,0.7082337857695107,0.16597679892971912,False,
CHRM3,SH3BP4,0.6519923175485522,-0.017632819391398786,False,
CHRM3,GP2,0.6829551163264304,0.031045910167286233,False,
CHRM3,MYBPC1,0.662416499709053,0.05084912047997834,False,
CHRM3,PTH2R,0.641274715548196,0.2852037016345011,False,
CHRM3,SLC37A2,0.46532225482820805,0.23400024202162295,False,
CHRM3,CHI3L2,0.7466081672458936,-0.05985374802167688,False,
CHRM3,TECPR1,0.5111999645103541,0.5025694372632825,False,
CHRM3,DAPK1,0.6011643736654487,0.47334918429264783,True,0.5334422798207326
CHRM3,TBCD,0.5564910580243,0.46624398127976197,True,0.5093727578501197
CHRM3,CHDH,0.5670748572709537,0.6329047010524411,True,0.5990862567405705
CHRM3,DUSP6,0.6635771163058422,0.17558578846109577,False,
CHRM3,ID2,0.5497809323976242,0.3816624684489789,False,
CHRM3,RDH11,0.6675945307743867,0.36257344979336187,True,0.49198785766119274
CHRM3,LDLRAD3,0.48136747382909245,0.33050159518837474,False,
CHRM3,ITPR2,0.532512948890335,0.4371179105560582,False,
CHRM3,SMPDL3B,0.4992959813248613,0.13744573722539072,False,
CHRM3,ACVR1C,0.5524142956783515,0.7204024161343215,True,0.630841179151951
CHRM3,LONRF3,0.574247960603998,0.5041074919347631,True,0.5380359645681078
CHRM3,NOSTRIN,0.6339813955810769,0.37514963571930043,True,0.4876862614479259
CHRM3,C10orf90,0.5704271299714878,0.49323716799052686,True,0.5304298842751046
CHRM3,GLYATL1,0.6758746249245369,0.6174898962919846,True,0.6460230274928567
CHRM3,HM13,0.5435630358960425,0.18270725819343428,False,
CHRM3,CAMKK1,0.5547350184286572,0.37342715424985173,True,0.4551407686579533
CHRM3,POLR2F,0.5563047119192676,0.20015709884602573,False,
CHRM3,DMRTA1,0.6644184389786655,0.029560633589784422,False,
CHRM3,CDC42EP1,0.517731398178619,0.3342331005731219,False,
CHRM3,CSN3,0.5259513543510691,0.3520300288610889,False,
CHRM3,KCNAB1,0.6024440824503584,0.41732584175031234,True,0.5014134858737751
CHRM3,RYR2,0.56361888798046,0.4445611227432741,True,0.5005627289760085
CHRM3,ART3,0.5415439987690499,0.40217743032396946,False,
CHRM3,ANGPTL1,0.6092947491738502,0.10076729308323443,False,
CHRM3,BARX2,0.6333341361553201,-0.021549286799554864,False,
CHRM3,COLGALT2,0.648534596544362,0.14378246835810105,False,
CHRM3,SMR3A,0.5973108543995306,-0.13619047932782946,False,
CHRM3,MATN4,0.5853772504192213,0.27602817263604384,False,
CHRM3,CRACR2A,0.7489409205076729,-0.1120866253307299,False,
CHRM3,SH3BGRL2,0.7206694044706999,0.05679184595823012,False,
CHRM3,TESC,0.447219967050847,0.18033537535446678,False,
CHRM3,ST3GAL5,0.4310833439038636,0.3229132666811751,False,
CHRM3,ST3GAL4,0.6807227624918551,0.18027520815044942,False,
CHRM3,PLIN2,0.5174362600510757,0.20580941254942234,False,
CHRM3,GNG7,0.6937246918419466,0.09417976602723613,False,
CHRM3,MRAS,0.5954335715813506,0.05556348260919442,False,
CHRM3,ARHGEF10L,0.60920317997539,0.1499932952945743,False,
CHRM3,TBX3,0.1732852259253958,-0.05991557883129861,False,
CHRM3,SOD3,0.10976740913225065,-0.294369265757018,False,
CHRM3,TCEAL2,0.3747195404511749,0.390702409120743,False,
CHRM3,RNASE1,0.33019069316102295,0.3838329775663517,False,
CHRM3,KRT14,0.2641728776808417,0.10540063938867308,False,
CHRM3,MYRIP,0.6145931137897309,0.07822405785306921,False,
CHRM3,AMOTL1,0.06852150690229314,0.12218581140718364,False,
CHRM3,CHST1,0.19399106167198937,0.6796166745137401,False,
CHRM3,QPRT,0.3164002709505856,0.16278742609883298,False,
GALNT13,SLC12A2,0.7066046088429894,0.7832427273362564,True,0.7439374442643357
GALNT13,CA2,0.773826639500911,0.7327151417239333,True,0.7529903690165399
GALNT13,CCDC129,0.7577697383035868,0.6957007550954497,True,0.7260722960740802
GALNT13,LYZ,0.7585458215879501,0.49200134128378753,True,0.6109055259583793
GALNT13,BPIFB2,0.698596950038854,0.6101985302605382,True,0.6529033865421463
GALNT13,MPO,0.7182415648322619,0.4894769753017541,True,0.5929272372644845
GALNT13,F5,0.7648644242525519,0.6008524519514434,True,0.6779164142595862
GALNT13,LPO,0.748412071259197,0.4664530029665583,True,0.5908460527880967
GALNT13,FOLH1,0.7314179493759385,0.6579942224313795,True,0.6937353853393776
GALNT13,ALDH18A1,0.590484146696424,0.5389433720406992,True,0.5641254445220014
GALNT13,DEPTOR,0.7467962277724379,0.2510624245129322,False,
GALNT13,ODAM,0.7684331331092461,0.6831435044400757,True,0.7245344046214214
GALNT13,PART1,0.6856557670200966,0.5979558309492689,True,0.6403060704957123
GALNT13,TUSC8,0.6874793626657844,0.6903515765478999,True,0.6889139727574625
GALNT13,PYCR1,0.6655099400205193,0.35657298280678223,True,0.4871374183951376
GALNT13,P4HB,0.6565130982107034,0.5494418652124554,True,0.6005961881474914
GALNT13,ACSL1,0.7096501504016643,0.48479633269234595,True,0.5865456422217273
GALNT13,SLCO1A2,0.6557112177828216,0.6571978572171628,True,0.6564541166602025
GALNT13,PADI2,0.723607207953644,0.2574281998151998,False,
GALNT13,OXR1,0.6501667764419125,0.6587363408763406,True,0.6544375319865993
GALNT13,RTN1,0.6148112249717528,0.7977899958103352,True,0.7003500871666696
GALNT13,DMBT1,0.797722207055505,0.5320283269580076,True,0.6514681966120753
GALNT13,AACS,0.6360467892367138,0.6946457178190568,True,0.6647008187717564
GALNT13,TNFSF13,0.541292829775472,0.4888061580692385,False,
GALNT13,CBS,0.6702528594092059,0.646417487772978,True,0.6582272932292871
GALNT13,SLC31A2,0.6457073130883991,0.6650985785880869,True,0.6553312262657923
GALNT13,RNF128,0.7221208679324944,0.5630034241296409,True,0.6376178489357576
GALNT13,ELF5,0.6020458847399812,0.6401532111730805,True,0.6208072215992959
GALNT13,SLAIN1,0.6473572114591088,0.5747652046759503,True,0.6099822949420312
GALNT13,ROPN1,0.6164207290659112,0.4991440767832749,True,0.5546915861266308
GALNT13,SEC63,0.6596311898350895,0.6402637733569969,True,0.649875337759312
GALNT13,SAP30BP,0.6345379095193602,0.5564561907687029,True,0.594215910279655
GALNT13,CADM1,0.6681910738355181,0.18609296840929967,False,
GALNT13,SLC39A8,0.7293143492469025,0.5798943538101298,True,0.6503270510143245
GALNT13,CRISP3,0.6816264955792234,0.40016846319309396,True,0.522269496723322
GALNT13,GPAT2,0.6701089262023885,0.32884302255304115,True,0.4694258671315059
GALNT13,MGLL,0.5994892013555436,0.7475035892172278,True,0.6694179036373603
GALNT13,FOLR1,0.6391130503605142,0.5783487281956932,True,0.6079722196361224
GALNT13,SRPRA,0.6859883156002913,0.3142988992236053,True,0.4643332558340256
GALNT13,NDRG2,0.8012793165250384,0.48037908573959,True,0.6204174606620461
GALNT13,C2orf88,0.592026821921831,0.7168792191364758,True,0.6514688985724273
GALNT13,MGAM2,0.7370219022038621,0.4904371906803825,True,0.601217889942385
GALNT13,SLC25A48,0.6587504224281978,0.36706154602204943,True,0.4917336153845621
GALNT13,PRSS8,0.6705605177658157,0.5238286806743988,True,0.5926709300561391
GALNT13,OGFRL1,0.686603548637877,0.7037921741408528,True,0.6951447362015167
GALNT13,PIGR,0.6780388976046355,0.4955767119055521,True,0.5796725691448325
GALNT13,TMPRSS5,0.7007735936830388,0.5832632871961023,True,0.6393242603184983
GALNT13,AGFG2,0.7019633893625093,0.5452095761045135,True,0.6186413839658815
GALNT13,C6orf58,0.7445032489015403,0.5083594738024204,True,0.615203445906945
GALNT13,DYNC1I1,0.6808623375256421,0.571577090642535,True,0.6238311582559677
GALNT13,PLCB1,0.6854347824559429,0.5765720549964783,True,0.6286513668852451
GALNT13,CD46,0.6031562424042465,0.6868866968261818,True,0.6436614009051224
GALNT13,TMEM63A,0.6063218844164289,0.5549037461748646,True,0.5800433475616108
GALNT13,LRP6,0.6828451029835493,0.8043690891323492,True,0.7411204311752326
GALNT13,LIMCH1,0.5577992308540414,0.6763951083601295,True,0.6142415414124286
GALNT13,SSR3,0.5738921350530204,0.32529290382281906,True,0.43206832687952773
GALNT13,DLX6-AS1,0.7349918262370614,0.646243725319469,True,0.6891907253197757
GALNT13,KANK4,0.6728782880423043,0.6961609110536859,True,0.6844206031613712
GALNT13,GRIA2,0.7478203505255141,0.4421642489822495,True,0.5750299328415491
GALNT13,GATM,0.6786144369250434,0.5064125474844047,True,0.586224245287506
GALNT13,RASAL1,0.7339902580673318,0.3668917983498894,True,0.5189364178332667
GALNT13,CEACAM1,0.6838019440744193,0.19372570606993975,False,
GALNT13,LTF,0.7567390436047259,0.3999748302181877,True,0.5501604952059662
GALNT13,CLDN10-AS1,0.705242359137629,0.32209237886374903,True,0.47660590547130377
GALNT13,TBC1D24,0.6297169940942163,0.04184010337439759,False,
GALNT13,ZG16B,0.7061617581707021,0.42119238797628794,True,0.5453713938422623
GALNT13,FDCSP,0.6979718976105441,0.4729283089969282,True,0.574535176698809
GALNT13,MUC7,0.7157249626530223,0.4749907182047797,True,0.583063216167551
GALNT13,KIRREL3,0.6208766708897229,0.6073745686224606,True,0.6140885116572324
GALNT13,PIP,0.6963707176395895,0.510678564392139,True,0.5963401700111347
GALNT13,HP,0.6048864303368585,0.3589984051147368,True,0.4659970641178746
GALNT13,HID1,0.6431756070127269,0.21596033380560134,False,
GALNT13,LINC01554,0.6785556682665517,0.6378795795664824,True,0.65790333969841
GALNT13,SERP1,0.5235689036773855,0.3151621601589239,False,
GALNT13,ID4,0.6604302667340376,0.6386095210175742,True,0.6494282533925765
GALNT13,CES3,0.5909273676614212,0.59200729384964,True,0.5914670842835882
GALNT13,GNPTAB,0.63076994337495,0.2640555461807235,False,
GALNT13,PKDCC,0.5596180021235826,0.6814999734191981,True,0.6175594332306213
GALNT13,OXGR1,0.5973789186898485,0.46084110502528736,True,0.5246872983099944
GALNT13,BHLHA15,0.5467537320552697,0.3013218891635494,False,
GALNT13,TNFRSF11A,0.6844581086605057,0.4958267311621769,True,0.5825569728658173
GALNT13,SMAD9,0.566088088347226,0.5130630975137332,True,0.5389238425538952
GALNT13,ARHGEF37,0.6626839411488192,0.4025884615057828,True,0.5165161259164053
GALNT13,DLK1,0.5970046735437231,0.5061611039622838,True,0.5497095093151779
GALNT13,CRISP2,0.5743002940644591,0.6360762432355869,True,0.6043995148389962
GALNT13,PLA2R1,0.6276399483114109,0.8393740117840868,True,0.7258268811294508
GALNT13,EPHA7,0.5951207679201692,0.5868196953515776,True,0.5909556563129849
GALNT13,AIF1L,0.694026369023198,0.23930882341353915,False,
GALNT13,ABCA3,0.5779831934430889,0.5580408812953306,True,0.5679245113946667
GALNT13,SOX9,0.567021989753969,0.6732975825532536,True,0.6178790617555211
GALNT13,FBP1,0.6094648558110439,0.4930442652086799,True,0.5481725567773985
GALNT13,CADPS2,0.6658101069616134,0.5090501143035087,True,0.582177559730054
GALNT13,SNPH,0.6190204553357689,0.16222098647579197,False,
GALNT13,GPD1,0.6252630619153464,-0.035551037459098704,False,
GALNT13,RAPGEF3,0.6932871095862514,0.3227689949057727,True,0.4730450121735591
GALNT13,STATH,0.8076308468946207,0.384698347940844,True,0.5573995448028508
GALNT13,ALDH9A1,0.5507953907109747,0.5234991405318775,True,0.5369738481957151
GALNT13,CHPT1,0.612987427876955,0.38646757828176836,True,0.48672350135243825
GALNT13,IRX2,0.5270916251353472,0.5903749289790479,False,
GALNT13,C3orf70,0.606201093869402,0.6164408726453668,True,0.6112995430257004
GALNT13,DTNB,0.7209746454164734,0.1270447223070133,False,
GALNT13,MAPT,0.5055497393237848,0.560051260209962,False,
GALNT13,GLYATL2,0.6654058178326036,0.379490142210365,True,0.5025086550865556
GALNT13,ALDH1L2,0.5154142037867898,0.39301876628898574,False,
GALNT13,TMED3,0.6542705105901236,0.12597862438586993,False,
GALNT13,ADGRG6,0.6146472915431108,0.5305807745463343,True,0.5710692042298817
GALNT13,TRIL,0.5792064915006403,0.5376896375124451,True,0.5580621188181781
GALNT13,FREM3,0.592209227888418,0.5947616434480358,True,0.5934840635130887
GALNT13,ANO5,0.5999978595470934,0.20981482270815524,False,
GALNT13,TTYH1,0.6226966886515214,0.3960297558905789,True,0.4965948223658135
GALNT13,ST3GAL1,0.5390613978057676,0.26239994387184157,False,
GALNT13,FAM171B,0.4696965663952405,0.6035399121637941,False,
GALNT13,CEP85L,0.521011759902065,0.6139145865841688,False,
GALNT13,ITGA6,0.663451216695104,0.7127744842289937,True,0.6876707779097139
GALNT13,XBP1,0.5703890078495305,0.5285677220115478,True,0.5490803388753355
GALNT13,SOX8,0.5049137922056722,0.6319566130219664,False,
GALNT13,NPY5R,0.5150245978712419,0.6177618636186509,False,
GALNT13,SLC43A1,0.4861553265172077,0.42463926400411334,False,
GALNT13,NPY1R,0.5989446456877479,0.4146577478551841,True,0.49835432963986853
GALNT13,SH3BP4,0.6241035068085535,0.21365153940776072,False,
GALNT13,GP2,0.6011777136046093,0.09184432286546643,False,
GALNT13,MYBPC1,0.6157145173826031,0.26246908066821256,False,
GALNT13,PTH2R,0.49331077117372935,0.5559303980404842,False,
GALNT13,SLC37A2,0.5024551098776319,0.3265056192378583,False,
GALNT13,CHI3L2,0.7303440640137048,-0.13668348493820684,False,
GALNT13,TECPR1,0.5076167033728249,0.5650310738625444,False,
GALNT13,DAPK1,0.5665491599105374,0.594153661493868,True,0.5801872609572885
GALNT13,TBCD,0.6088696035792505,0.15799034291412595,False,
GALNT13,CHDH,0.607737628634802,0.23735200195913359,False,
GALNT13,DUSP6,0.5533792075278916,0.3980038228072776,True,0.46930484768235947
GALNT13,ID2,0.5127035386998391,0.5365644448154103,False,
GALNT13,RDH11,0.6356642271338908,0.3826656288828239,True,0.4932006196615172
GALNT13,LDLRAD3,0.4517928246392326,0.22697687049966825,False,
GALNT13,ITPR2,0.4656665947483744,0.629095621180691,False,
GALNT13,SMPDL3B,0.5845453866395051,-0.08710353035328953,False,
GALNT13,ACVR1C,0.4563425636608179,0.506438101750238,False,
GALNT13,LONRF3,0.495703256278849,0.4611710696109351,False,
GALNT13,NOSTRIN,0.5133148437214934,0.23494693595423863,False,
GALNT13,C10orf90,0.5739855258448373,0.3967016959160132,True,0.47718029248271726
GALNT13,GLYATL1,0.7053792483758609,0.2569857691226948,False,
GALNT13,HM13,0.5550359734828582,0.21509009732033035,False,
GALNT13,CAMKK1,0.6061741014686147,0.020639312900991028,False,
GALNT13,POLR2F,0.5005907504765751,0.12373679777556708,False,
GALNT13,DMRTA1,0.6637059947132323,0.2316343428673083,False,
GALNT13,CDC42EP1,0.5260527286265326,0.3011412857595484,False,
GALNT13,CSN3,0.5953066057298503,0.19311278340801216,False,
GALNT13,KCNAB1,0.5553942617694033,0.28658757469616214,False,
GALNT13,RYR2,0.5489486708320274,0.4952142444630945,False,
GALNT13,ART3,0.4966555949948064,0.15562159591881736,False,
GALNT13,ANGPTL1,0.5165102758898049,0.11842362080836395,False,
GALNT13,BARX2,0.6232378392812817,0.3749129590621969,True,0.48338384594902967
GALNT13,COLGALT2,0.485549443815539,0.14518476454962098,False,
GALNT13,SMR3A,0.6655552171244405,0.03822180863825825,False,
GALNT13,MATN4,0.5013524833723212,0.16971803890995937,False,
GALNT13,CRACR2A,0.651050601206196,-0.15168815243507372,False,
GALNT13,SH3BGRL2,0.6540145875788785,0.2246849152290367,False,
GALNT13,TESC,0.3911350175026742,0.3156913304898925,False,
GALNT13,ST3GAL5,0.3705717552298776,0.5184106371230891,False,
GALNT13,ST3GAL4,0.6436640046618597,0.06513430080575469,False,
GALNT13,PLIN2,0.5238356297963555,0.2531421303099575,False,
GALNT13,GNG7,0.555291139827434,0.24647214256100636,False,
GALNT13,MRAS,0.5004759023839808,-0.12984542919540867,False,
GALNT13,ARHGEF10L,0.6172955649371535,0.10697629460123005,False,
GALNT13,TBX3,0.1535720539010882,0.1175447374605708,False,
GALNT13,SOD3,0.12657368315011247,-0.35440653454168103,False,
GALNT13,TCEAL2,0.3054930302885968,0.40166987671563775,False,
GALNT13,RNASE1,0.2950125367464372,0.33097605758047577,False,
GALNT13,KRT14,0.3836461014676258,0.20924564175086338,False,
GALNT13,MYRIP,0.5062483362543588,-0.1913699564463836,False,
GALNT13,AMOTL1,0.1238146367893239,0.27886678854810776,False,
GALNT13,CHST1,0.22536238548111828,0.3144256085806993,False,
GALNT13,QPRT,0.2471477970878719,0.19515446466767047,False,
SLC12A2,CA2,0.7626306253893255,0.8386842962124981,True,0.7997539179802395
SLC12A2,CCDC129,0.7515667936126602,0.6524592283783374,True,0.70026187261288
SLC12A2,LYZ,0.7451600380918775,0.7834007316270286,True,0.7640411762597624
SLC12A2,BPIFB2,0.7632797746740588,0.7663612630613289,True,0.7648189669381756
SLC12A2,MPO,0.6897641248033147,0.505897331136926,True,0.59071975576579
SLC12A2,F5,0.6089117962466816,0.5935604295013666,True,0.6011871150553951
SLC12A2,LPO,0.6825290327418084,0.5337499726461716,True,0.6035725743903199
SLC12A2,FOLH1,0.7893611402454555,0.7375336327349441,True,0.763007463466137
SLC12A2,ALDH18A1,0.738357792056378,0.6049035269836426,True,0.6683077379402081
SLC12A2,DEPTOR,0.8272568625220441,0.4084700365904684,True,0.581299957770595
SLC12A2,ODAM,0.6739578891246167,0.6550693902518523,True,0.6644465241720271
SLC12A2,PART1,0.7058016073775425,0.6595887140120007,True,0.682304019156971
SLC12A2,TUSC8,0.7427062895064239,0.5482224426930626,True,0.6380973720653554
SLC12A2,PYCR1,0.7231151949814428,0.4209610830084248,True,0.5517276099845253
SLC12A2,P4HB,0.7622179362217866,0.5000218993669989,True,0.6173537561246483
SLC12A2,ACSL1,0.7095310365098627,0.4326473048764439,True,0.5540547722673109
SLC12A2,SLCO1A2,0.6966972252332855,0.4427890067008198,True,0.5554186460070132
SLC12A2,PADI2,0.7464754145626431,0.3067598995353551,True,0.4785276618721732
SLC12A2,OXR1,0.7707991995059295,0.45215328175799024,True,0.5903553062631333
SLC12A2,RTN1,0.5519552308714057,0.7714135246036544,True,0.6525225897008738
